7324,79,5,4436,117,6,71€,2020-01-29,,
7325,116,1,2682,115,5,09€,2020-03-11,,
7326,202,3,4268,300,9,39€,2020-04-03,,
7327,237,3,1998,303,2,98€,2020-01-16,,
7328,162,2,2200,292,9,75€,2020-01-09,,
7329,149,2,1932,130,3,45€,2020-04-06,,
7330,110,4,4824,167,3,09€,2020-02-19,,
7331,1,2,2441,333,9,76€,2020-04-17,,
7332,251,2,1232,25,5,88€,2020-04-10,,
7333,173,3,1063,261,3,50€,2020-02-28,,
7334,34,4,4140,231,7,94€,2020-01-25,,
7335,6,6,413,273,4,28€,2020-04-13,,
7336,35,3,1204,346,4,28€,2020-03-07,,
7337,204,3,4538,361,5,37€,2020-01-25,,
7338,260,1,4197,173,3,55€,2020-01-13,,
7339,25,4,4421,353,4,23€,2020-04-26,,
7340,127,2,58,61,4,47€,2020-01-29,,
7341,46,1,2699,250,10,33€,2020-04-14,,
7342,70,5,2404,290,4,84€,2020-01-20,,
7343,263,6,1553,349,3,88€,2020-04-14,,
7344,288,4,835,337,4,65€,2020-01-07,,
7345,35,5,2004,187,5,93€,2020-02-16,,
7346,41,4,197,365,7,42€,2020-01-25,,
7347,36,3,570,172,3,68€,2020-01-28,,
7348,267,1,4020,322,8,29€,2020-01-21,,
7349,266,6,3757,193,7,45€,2020-02-01,,
7350,179,3,4651,99,7,73€,2020-04-03,,
7351,283,2,204,181,6,86€,2020-02-09,,
7352,50,5,2533,94,6,52€,2020-04-22,,
7353,78,4,2746,10,9,83€,2020-02-20,,
7354,224,3,4274,365,6,80€,2020-04-26,,
7355,8,5,2585,190,10,10€,2020-02-04,,
7356,242,2,123,81,4,95€,2020-03-18,,
7357,264,5,1016,335,1,02€,2020-03-17,,
7358,83,3,4272,293,7,27€,2020-02-28,,
7359,163,3,3918,263,2,52€,2020-01-27,,
7360,151,4,2381,330,9,80€,2020-01-09,,
7361,281,4,1330,202,8,78€,2020-03-12,,
7362,37,3,75,65,6,17€,2020-01-23,,
7363,213,3,1450,59,1,45€,2020-03-07,,
7364,207,3,3790,59,10,70€,2020-01-15,,
7365,179,2,3323,244,4,46€,2020-03-17,,
7366,2,3,3363,294,9,22€,2020-02-29,,
7367,288,3,1334,361,8,78€,2020-03-30,,
7368,112,1,3666,266,6,90€,2020-01-24,,
7369,72,2,1484,216,4,22€,2020-04-25,,
7370,146,4,693,46,5,46€,2020-01-28,,
7371,19,3,2622,245,8,65€,2020-02-20,,
7372,9,3,2426,304,2,83€,2020-01-06,,
7373,104,3,4525,64,9,19€,2020-02-23,,
7374,193,3,54,151,7,58€,2020-02-15,,
7375,122,6,2412,34,3,96€,2020-04-12,,
7376,286,1,4653,188,10,44€,2020-04-13,,
7377,184,5,22,94,10,96€,2020-02-04,,
7378,228,5,77,275,8,77€,2020-02-09,,
7379,16,4,1523,52,8,22€,2020-04-22,,
7380,243,6,3535,347,7,30€,2020-02-07,,
7381,133,1,4729,88,9,67€,2020-04-17,,
7382,7,5,3903,148,8,66€,2020-04-06,,
7383,203,4,1084,265,1,75€,2020-01-18,,
7384,287,3,1879,183,8,12€,2020-04-26,,
7385,298,1,2450,238,1,72€,2020-03-30,,
7386,72,1,4046,46,10,58€,2020-03-05,,
7387,90,6,4017,36,5,74€,2020-01-26,,
7388,10,1,2467,331,2,00€,2020-04-01,,
7389,127,6,3026,304,10,53€,2020-01-31,,
7390,232,5,2777,349,2,90€,2020-01-30,,
7391,39,2,3542,90,8,07€,2020-03-05,,
7392,10,6,4148,104,10,36€,2020-03-20,,
7393,256,6,2084,13,2,16€,2020-02-13,,
7394,100,6,4087,122,8,06€,2020-04-16,,
7395,101,4,3912,123,10,03€,2020-02-20,,
7396,42,6,4941,76,8,56€,2020-04-18,,
7397,215,2,2590,320,4,19€,2020-04-21,,
7398,157,6,2707,326,1,82€,2020-02-10,,
7399,2,5,4475,76,8,53€,2020-02-26,,
7400,153,2,4267,205,9,30€,2020-01-15,,
7401,242,6,4245,220,3,36€,2020-02-23,,
7402,73,3,4514,89,8,09€,2020-01-17,,
7403,97,6,3509,300,8,69€,2020-02-04,,
7404,254,1,3282,47,5,34€,2020-01-17,,
7405,21,2,3672,88,2,26€,2020-03-23,,
7406,32,2,4594,226,7,86€,2020-02-16,,
7407,264,1,3917,15,5,40€,2020-01-08,,
7408,221,3,2670,139,1,22€,2020-01-08,,
7409,155,4,939,115,2,84€,2020-04-23,,
7410,137,2,1184,250,9,98€,2020-01-29,,
7411,202,2,3436,132,5,28€,2020-03-31,,
7412,135,4,4343,286,1,07€,2020-02-14,,
7413,48,4,1233,43,6,10€,2020-04-05,,
7414,292,1,3388,308,8,12€,2020-01-22,,
7415,152,5,3290,363,1,01€,2020-03-11,,
7416,177,2,945,19,1,93€,2020-01-22,,
7417,167,6,2280,190,9,24€,2020-01-24,,
7418,78,1,4560,99,1,91€,2020-04-18,,
7419,246,2,286,49,10,40€,2020-02-28,,
7420,70,3,2755,30,9,72€,2020-02-17,,
7421,231,1,3689,220,2,02€,2020-02-08,,
7422,225,5,187,309,1,85€,2020-03-03,,
7423,93,1,3778,227,7,34€,2020-02-24,,
7424,212,4,2350,190,8,09€,2020-03-26,,
7425,18,2,4752,147,1,14€,2020-02-13,,
7426,66,6,3953,215,1,88€,2020-01-17,,
7427,168,6,3139,194,9,96€,2020-02-07,,
7428,49,5,1038,19,4,16€,2020-01-27,,
7429,80,4,4586,180,2,02€,2020-03-22,,
7430,201,3,2450,260,3,54€,2020-03-18,,
7431,250,4,4982,356,7,45€,2020-03-23,,
7432,50,5,3870,3,3,93€,2020-04-15,,
7433,198,6,1388,19,5,56€,2020-01-31,,
7434,101,6,2304,287,4,63€,2020-02-28,,
7435,242,5,1994,340,1,78€,2020-04-21,,
7436,181,6,2966,122,8,13€,2020-04-23,,
7437,153,3,2674,175,8,38€,2020-04-09,,
7438,10,3,4284,160,6,83€,2020-04-13,,
7439,39,1,364,141,3,16€,2020-03-10,,
7440,16,1,2490,250,4,18€,2020-01-07,,
7441,265,2,1258,298,1,47€,2020-03-25,,
7442,274,3,4343,41,1,83€,2020-01-04,,
7443,104,6,2228,129,7,05€,2020-02-23,,
7444,95,3,2235,7,4,68€,2020-03-28,,
7445,149,1,3454,108,1,00€,2020-02-21,,
7446,90,1,2158,276,3,77€,2020-02-26,,
7447,135,5,479,114,3,86€,2020-04-14,,
7448,90,4,588,184,3,02€,2020-03-15,,
7449,14,4,2617,313,6,97€,2020-02-02,,
7450,61,6,4792,2,3,65€,2020-02-08,,
7451,24,4,1611,59,6,06€,2020-04-09,,
7452,138,1,3759,344,1,82€,2020-04-15,,
7453,43,3,3115,234,6,49€,2020-03-15,,
7454,1,4,4445,276,6,54€,2020-04-12,,
7455,41,1,2353,106,7,01€,2020-02-28,,
7456,2,2,4720,314,8,01€,2020-02-17,,
7457,72,2,1364,308,8,25€,2020-04-17,,
7458,107,5,4407,143,7,59€,2020-03-14,,
7459,184,4,2336,351,2,06€,2020-03-05,,
7460,25,3,4182,211,3,26€,2020-01-04,,
7461,171,4,2523,196,8,68€,2020-02-06,,
7462,178,6,3051,362,3,13€,2020-01-22,,
7463,286,4,945,225,5,35€,2020-02-12,,
7464,221,2,955,244,9,71€,2020-01-23,,
7465,48,3,153,225,5,73€,2020-02-26,,
7466,211,3,4532,137,7,85€,2020-01-20,,
7467,236,3,1327,86,9,50€,2020-01-22,,
7468,123,4,4870,246,10,93€,2020-01-28,,
7469,258,6,4028,117,7,67€,2020-04-11,,
7470,111,2,2116,240,2,65€,2020-03-16,,
7471,213,4,4645,57,3,81€,2020-03-05,,
7472,17,1,1303,65,3,31€,2020-03-04,,
7473,124,3,278,352,10,40€,2020-03-06,,
7474,94,4,1714,123,7,66€,2020-03-14,,
7475,221,2,1324,362,9,09€,2020-01-21,,
7476,108,4,1127,213,2,20€,2020-04-14,,
7477,33,4,657,233,3,38€,2020-03-15,,
7478,76,4,915,142,9,85€,2020-01-10,,
7479,205,4,615,276,8,45€,2020-04-11,,
7480,240,2,2681,169,6,24€,2020-04-01,,
7481,50,2,3952,315,7,95€,2020-01-03,,
7482,85,5,2551,293,9,61€,2020-01-06,,
7483,281,1,1898,142,6,61€,2020-04-05,,
7484,185,2,4525,111,9,46€,2020-03-05,,
7485,293,2,756,206,4,07€,2020-01-04,,
7486,81,1,4435,360,5,15€,2020-02-27,,
7487,13,6,1781,226,6,23€,2020-02-17,,
7488,181,2,13,106,6,50€,2020-02-24,,
7489,212,4,3471,183,8,70€,2020-01-13,,
7490,216,5,1771,336,4,77€,2020-02-09,,
7491,100,6,1726,338,1,21€,2020-01-02,,
7492,193,5,3609,4,2,35€,2020-03-25,,
7493,158,2,2991,365,9,93€,2020-04-12,,
7494,135,6,2440,251,6,53€,2020-02-17,,
7495,161,1,3695,214,1,43€,2020-03-21,,
7496,118,5,4204,56,5,53€,2020-02-23,,
7497,253,5,2174,80,9,72€,2020-01-07,,
7498,220,6,4724,322,2,95€,2020-01-03,,
7499,192,1,4154,263,1,57€,2020-01-07,,
7500,219,4,4253,57,3,71€,2020-01-12,,
7501,59,6,385,226,4,33€,2020-04-05,,
7502,7,4,1916,68,1,92€,2020-01-12,,
7503,283,2,852,263,10,29€,2020-04-14,,
7504,192,4,586,53,1,69€,2020-01-17,,
7505,94,6,2782,327,10,52€,2020-02-25,,
7506,25,2,3140,172,9,38€,2020-02-16,,
7507,235,4,3096,286,1,90€,2020-04-11,,
7508,267,3,2040,169,7,97€,2020-03-20,,
7509,55,6,33,35,6,37€,2020-02-14,,
7510,88,2,1610,21,10,72€,2020-02-15,,
7511,268,6,1791,185,1,90€,2020-03-31,,
7512,276,3,3701,304,3,05€,2020-02-10,,
7513,254,4,322,8,6,53€,2020-04-21,,
7514,13,3,4671,188,4,80€,2020-03-25,,
7515,106,2,1057,144,1,37€,2020-02-27,,
7516,230,4,962,292,8,65€,2020-03-24,,
7517,145,4,1187,23,6,66€,2020-02-18,,
7518,15,4,799,131,6,18€,2020-02-13,,
7519,173,3,561,181,2,37€,2020-03-28,,
7520,157,1,4371,172,7,78€,2020-03-24,,
7521,284,3,4981,48,6,23€,2020-02-22,,
7522,186,3,4789,349,6,02€,2020-03-18,,
7523,194,4,2583,79,7,35€,2020-02-21,,
7524,205,2,3593,50,6,69€,2020-01-10,,
7525,235,5,2898,182,8,72€,2020-04-16,,
7526,214,6,4969,152,7,42€,2020-03-08,,
7527,86,2,320,84,3,25€,2020-02-06,,
7528,232,1,1746,133,8,33€,2020-03-09,,
7529,211,1,192,107,6,24€,2020-03-11,,
7530,26,2,3903,275,1,33€,2020-04-23,,
7531,54,5,4316,218,10,56€,2020-03-05,,
7532,160,3,3454,87,10,04€,2020-01-21,,
7533,4,5,2459,84,8,45€,2020-01-04,,
7534,209,3,3204,60,1,63€,2020-03-23,,
7535,250,5,856,43,7,76€,2020-04-10,,
7536,264,1,2444,229,3,15€,2020-02-21,,
7537,109,3,3837,322,8,81€,2020-01-19,,
7538,20,2,2177,90,6,54€,2020-03-25,,
7539,243,6,4685,364,10,91€,2020-03-30,,
7540,184,4,406,189,4,94€,2020-02-05,,
7541,199,6,3498,5,10,26€,2020-02-03,,
7542,166,3,4607,70,7,62€,2020-02-23,,
7543,234,3,4596,229,8,26€,2020-03-22,,
7544,298,1,1127,270,1,76€,2020-04-11,,
7545,226,6,1993,135,6,37€,2020-02-09,,
7546,89,3,4330,143,9,07€,2020-03-10,,
7547,266,2,958,308,6,35€,2020-02-29,,
7548,243,3,4634,254,4,97€,2020-02-28,,
7549,123,6,3081,360,4,56€,2020-03-22,,
7550,68,3,3309,106,10,37€,2020-03-02,,
7551,12,6,943,169,5,92€,2020-02-12,,
7552,20,1,730,154,1,55€,2020-04-26,,
7553,293,4,4415,82,1,12€,2020-02-07,,
7554,111,1,80,315,8,46€,2020-01-07,,
7555,97,6,2726,6,5,50€,2020-03-19,,
7556,27,5,4074,360,5,03€,2020-02-19,,
7557,124,5,4501,69,4,99€,2020-04-14,,
7558,139,1,200,30,7,32€,2020-03-09,,
7559,49,4,1337,134,9,88€,2020-02-10,,
7560,278,6,2533,99,5,46€,2020-02-11,,
7561,257,5,3336,190,6,53€,2020-04-22,,
7562,82,1,3603,255,9,06€,2020-01-10,,
7563,298,2,4113,345,2,92€,2020-04-08,,
7564,135,3,2212,265,1,85€,2020-02-01,,
7565,73,5,4426,85,6,12€,2020-02-09,,
7566,296,5,734,357,1,45€,2020-01-10,,
7567,85,6,3525,242,9,35€,2020-03-01,,
7568,170,4,303,153,1,44€,2020-03-15,,
7569,43,5,4526,299,8,38€,2020-02-28,,
7570,58,6,2641,82,6,61€,2020-01-02,,
7571,172,3,4469,7,3,69€,2020-02-21,,
7572,208,2,3191,205,1,58€,2020-01-24,,
7573,30,1,1209,285,8,21€,2020-04-02,,
7574,223,1,1645,46,10,89€,2020-01-25,,
7575,207,4,3225,53,9,18€,2020-04-15,,
7576,126,4,1280,346,7,37€,2020-04-24,,
7577,257,5,721,172,10,13€,2020-04-21,,
7578,159,2,4194,341,9,24€,2020-03-23,,
7579,22,3,1634,16,8,35€,2020-01-08,,
7580,169,3,1177,210,4,94€,2020-03-31,,
7581,225,2,85,3,8,83€,2020-01-28,,
7582,180,5,2052,243,2,99€,2020-04-03,,
7583,167,2,847,81,8,80€,2020-01-27,,
7584,264,6,1915,209,3,70€,2020-02-03,,
7585,114,2,4579,234,7,24€,2020-02-02,,
7586,238,4,3454,109,2,94€,2020-04-17,,
7587,55,2,4543,311,4,61€,2020-01-23,,
7588,7,3,3538,39,9,09€,2020-03-10,,
7589,183,4,3874,151,10,42€,2020-02-25,,
7590,227,4,1492,54,5,96€,2020-02-27,,
7591,289,1,1432,41,8,90€,2020-03-04,,
7592,248,6,1224,146,3,30€,2020-03-13,,
7593,242,4,4869,20,5,12€,2020-04-04,,
7594,235,3,4762,159,3,61€,2020-01-03,,
7595,24,3,2284,286,1,81€,2020-02-15,,
7596,153,5,4540,135,1,57€,2020-01-01,,
7597,47,5,2223,171,6,17€,2020-02-01,,
7598,115,1,1244,294,10,58€,2020-03-20,,
7599,12,1,3411,27,5,16€,2020-02-27,,
7600,31,2,397,170,5,17€,2020-02-07,,
7601,164,1,4666,276,10,12€,2020-01-31,,
7602,180,1,1340,197,3,19€,2020-04-04,,
7603,290,6,3471,135,10,46€,2020-01-05,,
7604,124,5,2612,310,7,52€,2020-04-24,,
7605,169,4,4681,352,7,90€,2020-03-18,,
7606,98,2,3171,73,5,88€,2020-04-17,,
7607,55,1,32,221,7,81€,2020-02-14,,
7608,88,4,1798,138,6,69€,2020-03-27,,
7609,197,2,3340,10,1,62€,2020-02-17,,
7610,60,4,2421,65,8,33€,2020-01-29,,
7611,67,4,1565,104,6,25€,2020-02-22,,
7612,7,5,2909,53,9,64€,2020-04-07,,
7613,198,3,3670,352,6,15€,2020-01-24,,
7614,293,2,3963,328,7,82€,2020-03-15,,
7615,82,6,4042,221,7,77€,2020-03-10,,
7616,49,6,1569,101,5,77€,2020-03-31,,
7617,70,2,3593,125,8,57€,2020-03-28,,
7618,80,1,1568,27,5,34€,2020-03-04,,
7619,292,5,855,83,6,24€,2020-02-29,,
7620,116,6,2946,37,10,25€,2020-01-16,,
7621,293,3,4168,364,10,47€,2020-01-13,,
7622,9,1,1060,136,7,85€,2020-04-15,,
7623,27,6,3355,335,1,54€,2020-04-03,,
7624,85,4,4337,61,10,05€,2020-03-30,,
7625,25,1,3359,9,7,18€,2020-01-16,,
7626,244,4,1406,239,6,82€,2020-01-06,,
7627,131,2,3776,109,8,55€,2020-02-22,,
7628,248,2,2218,69,6,99€,2020-02-04,,
7629,173,3,2930,145,6,72€,2020-01-29,,
7630,236,4,3718,248,4,22€,2020-01-19,,
7631,266,2,339,361,4,92€,2020-01-08,,
7632,196,2,4323,45,10,37€,2020-02-14,,
7633,275,2,815,55,6,71€,2020-03-26,,
7634,96,5,2122,84,2,53€,2020-03-04,,
7635,117,3,2655,339,9,36€,2020-02-19,,
7636,133,4,377,138,9,57€,2020-02-18,,
7637,41,3,3177,218,4,94€,2020-04-18,,
7638,17,5,1992,300,6,04€,2020-03-31,,
7639,153,5,3420,8,2,64€,2020-04-07,,
7640,174,1,1516,30,9,24€,2020-02-10,,
7641,70,1,1229,229,10,29€,2020-01-03,,
7642,228,1,809,52,6,66€,2020-03-04,,
7643,272,4,4347,328,7,09€,2020-03-12,,
7644,200,1,1755,179,4,58€,2020-01-12,,
7645,128,2,1718,161,9,76€,2020-04-12,,
7646,222,1,2800,214,9,39€,2020-03-29,,
7647,260,6,4395,103,9,74€,2020-01-22,,
7648,272,2,2731,210,8,36€,2020-04-21,,
7649,242,1,1347,184,3,67€,2020-01-31,,
7650,269,4,2964,216,7,14€,2020-04-06,,
7651,138,2,1348,158,6,74€,2020-03-14,,
7652,151,6,2493,67,6,21€,2020-03-26,,
7653,267,4,4979,121,4,40€,2020-01-27,,
7654,215,1,616,218,5,02€,2020-03-06,,
7655,226,4,168,312,9,24€,2020-03-01,,
7656,157,5,930,253,6,30€,2020-02-08,,
7657,62,5,1363,277,4,29€,2020-04-24,,
7658,99,6,382,139,1,01€,2020-01-06,,
7659,176,5,1294,313,6,44€,2020-02-25,,
7660,113,4,804,280,1,89€,2020-02-14,,
7661,34,5,4207,309,7,50€,2020-04-20,,
7662,80,5,3247,296,3,39€,2020-02-24,,
7663,235,2,3823,6,7,64€,2020-04-18,,
7664,211,6,1794,176,9,60€,2020-01-05,,
7665,118,6,3773,160,10,96€,2020-02-22,,
7666,113,4,3673,44,5,64€,2020-03-09,,
7667,238,5,748,34,3,14€,2020-04-09,,
7668,179,2,2897,14,7,70€,2020-03-03,,
7669,12,1,3393,267,5,27€,2020-03-26,,
7670,119,4,579,329,2,70€,2020-02-19,,
7671,56,6,2064,245,2,37€,2020-02-29,,
7672,53,3,3279,225,7,48€,2020-02-17,,
7673,240,5,1917,167,10,43€,2020-01-19,,
7674,200,4,2729,82,3,63€,2020-03-19,,
7675,55,3,3869,206,4,17€,2020-03-16,,
7676,185,6,4958,295,1,79€,2020-03-05,,
7677,212,3,4094,191,6,10€,2020-02-18,,
7678,192,6,2139,123,8,75€,2020-03-17,,
7679,156,5,2681,259,8,83€,2020-02-05,,
7680,25,6,1716,206,9,39€,2020-04-03,,
7681,211,3,2193,208,4,71€,2020-01-31,,
7682,26,3,3047,8,7,43€,2020-03-09,,
7683,190,4,1904,236,7,16€,2020-02-03,,
7684,12,5,758,99,9,45€,2020-03-27,,
7685,62,5,3892,169,7,66€,2020-01-15,,
7686,142,4,2404,237,4,10€,2020-04-18,,
7687,45,3,1011,26,3,07€,2020-01-28,,
7688,201,2,857,156,1,61€,2020-03-09,,
7689,233,5,2198,77,5,90€,2020-02-21,,
7690,165,1,4436,313,1,64€,2020-03-06,,
7691,277,1,3466,258,7,31€,2020-02-03,,
7692,53,5,3456,255,3,16€,2020-02-24,,
7693,274,1,2907,68,1,48€,2020-01-16,,
7694,53,4,3876,151,8,80€,2020-04-07,,
7695,110,1,1672,46,1,50€,2020-02-28,,
7696,63,1,4560,74,1,95€,2020-04-08,,
7697,57,6,4818,149,9,57€,2020-02-10,,
7698,145,2,4028,59,8,48€,2020-03-23,,
7699,284,5,4569,114,10,71€,2020-01-05,,
7700,246,1,4079,236,4,47€,2020-04-05,,
7701,208,5,4020,101,1,28€,2020-01-20,,
7702,8,5,4264,276,5,13€,2020-04-09,,
7703,257,5,803,50,2,76€,2020-01-19,,
7704,80,4,3942,147,1,07€,2020-03-10,,
7705,225,5,2182,2,1,12€,2020-04-11,,
7706,232,4,3269,361,9,09€,2020-02-13,,
7707,91,2,244,133,2,82€,2020-01-18,,
7708,97,1,2662,195,6,87€,2020-02-12,,
7709,172,2,3,188,9,77€,2020-01-15,,
7710,99,1,942,3,4,49€,2020-01-24,,
7711,89,5,1751,201,10,06€,2020-03-11,,
7712,87,5,1409,313,6,02€,2020-01-20,,
7713,209,6,3708,21,5,50€,2020-02-26,,
7714,243,3,3186,283,8,65€,2020-01-30,,
7715,271,2,234,243,6,75€,2020-04-11,,
7716,240,2,4446,86,4,26€,2020-01-11,,
7717,109,4,4046,277,5,53€,2020-02-22,,
7718,294,5,4767,174,6,54€,2020-03-08,,
7719,160,1,1071,249,5,58€,2020-02-06,,
7720,165,4,90,363,9,69€,2020-04-01,,
7721,87,2,4241,246,5,42€,2020-01-20,,
7722,111,2,1566,222,3,23€,2020-03-05,,
7723,93,3,1304,182,1,35€,2020-02-14,,
7724,225,3,2557,353,1,26€,2020-02-18,,
7725,193,3,4407,9,6,76€,2020-01-27,,
7726,235,2,3516,113,6,73€,2020-01-03,,
7727,179,6,2591,202,6,37€,2020-03-27,,
7728,260,5,1461,271,2,05€,2020-04-12,,
7729,271,4,4526,219,9,19€,2020-02-21,,
7730,101,3,4077,340,8,76€,2020-03-02,,
7731,202,5,3177,125,5,80€,2020-01-02,,
7732,156,1,3474,253,7,40€,2020-04-01,,
7733,209,5,2947,97,9,52€,2020-02-26,,
7734,75,5,4027,27,4,38€,2020-04-16,,
7735,118,6,3570,351,1,63€,2020-02-26,,
7736,217,3,2930,118,9,09€,2020-03-22,,
7737,14,6,3893,104,1,77€,2020-01-11,,
7738,65,5,3513,28,3,87€,2020-02-25,,
7739,30,2,3152,106,1,51€,2020-02-24,,
7740,38,6,4297,11,3,22€,2020-04-05,,
7741,17,1,1633,27,4,82€,2020-04-02,,
7742,143,1,901,111,3,73€,2020-03-30,,
7743,227,3,1365,37,2,44€,2020-02-11,,
7744,80,4,4179,205,8,04€,2020-02-04,,
7745,214,6,4794,206,1,50€,2020-02-06,,
7746,183,3,3610,114,10,82€,2020-04-01,,
7747,249,3,1986,272,10,21€,2020-04-02,,
7748,143,6,726,328,1,06€,2020-01-05,,
7749,214,6,1555,52,5,57€,2020-01-09,,
7750,101,4,3799,293,6,91€,2020-01-01,,
7751,71,6,4917,284,7,52€,2020-03-11,,
7752,188,2,4789,21,8,28€,2020-04-05,,
7753,19,3,1584,40,7,68€,2020-01-04,,
7754,81,5,4276,112,2,18€,2020-04-17,,
7755,234,4,3614,80,3,28€,2020-01-19,,
7756,53,4,110,324,3,53€,2020-01-08,,
7757,152,3,2913,133,6,94€,2020-02-19,,
7758,57,2,3888,53,9,93€,2020-04-11,,
7759,126,4,126,144,2,66€,2020-04-01,,
7760,276,3,3702,107,5,31€,2020-01-04,,
7761,72,4,1793,21,8,87€,2020-03-06,,
7762,242,1,1097,198,6,00€,2020-04-02,,
7763,243,4,2501,281,2,09€,2020-04-11,,
7764,190,6,3710,242,10,08€,2020-04-03,,
7765,260,6,1495,185,8,92€,2020-03-23,,
7766,60,3,750,43,8,11€,2020-02-22,,
7767,203,3,2043,162,8,02€,2020-04-07,,
7768,100,6,4036,70,7,24€,2020-02-08,,
7769,148,2,439,351,1,77€,2020-02-05,,
7770,103,3,4422,137,9,78€,2020-04-06,,
7771,30,1,1597,343,8,00€,2020-04-18,,
7772,289,1,1537,341,5,85€,2020-02-24,,
7773,143,6,4165,167,9,33€,2020-01-06,,
7774,39,5,2732,90,1,65€,2020-02-27,,
7775,216,2,2773,160,6,21€,2020-04-25,,
7776,209,6,1743,195,6,70€,2020-03-08,,
7777,159,4,1434,330,2,60€,2020-01-31,,
7778,41,2,1723,104,3,33€,2020-02-02,,
7779,260,1,2057,364,3,57€,2020-02-09,,
7780,287,4,3359,362,3,07€,2020-02-14,,
7781,5,3,820,320,7,23€,2020-04-10,,
7782,283,3,2003,209,5,66€,2020-03-26,,
7783,112,1,2385,280,1,71€,2020-02-18,,
7784,205,1,2078,204,3,00€,2020-04-08,,
7785,283,4,1950,97,10,39€,2020-03-07,,
7786,11,5,2148,344,5,07€,2020-04-20,,
7787,35,6,4896,365,9,67€,2020-01-29,,
7788,239,2,2482,194,9,11€,2020-04-06,,
7789,151,5,3434,48,4,04€,2020-02-25,,
7790,262,1,3196,354,6,45€,2020-03-03,,
7791,71,5,3653,236,2,13€,2020-01-16,,
7792,277,3,196,251,5,73€,2020-03-31,,
7793,146,2,228,160,2,99€,2020-01-29,,
7794,50,6,840,321,5,72€,2020-03-01,,
7795,102,4,644,250,4,02€,2020-01-04,,
7796,170,3,3352,246,5,90€,2020-04-16,,
7797,77,3,4507,35,2,42€,2020-02-03,,
7798,63,4,4889,142,4,38€,2020-03-29,,
7799,101,1,524,150,8,31€,2020-03-30,,
7800,206,4,2746,343,8,27€,2020-02-10,,
7801,280,6,2184,95,8,92€,2020-04-21,,
7802,44,1,1627,32,5,21€,2020-01-08,,
7803,164,5,3187,358,5,42€,2020-02-24,,
7804,4,4,1842,269,2,39€,2020-01-31,,
7805,211,5,2823,205,2,24€,2020-04-17,,
7806,37,5,4641,139,7,15€,2020-01-30,,
7807,106,1,2994,268,4,30€,2020-04-08,,
7808,72,2,75,126,1,05€,2020-02-19,,
7809,69,6,4811,40,10,97€,2020-01-03,,
7810,200,5,1584,350,4,70€,2020-01-21,,
7811,21,4,2123,219,3,38€,2020-01-31,,
7812,163,2,3822,137,9,47€,2020-01-06,,
7813,225,2,2975,339,8,81€,2020-04-17,,
7814,63,1,1197,167,2,33€,2020-02-13,,
7815,256,1,3117,27,7,31€,2020-02-20,,
7816,90,1,457,18,9,49€,2020-01-13,,
7817,54,1,4588,204,1,12€,2020-01-26,,
7818,92,4,1292,249,6,36€,2020-03-01,,
7819,200,4,1034,317,6,63€,2020-01-12,,
7820,88,5,4128,200,2,33€,2020-04-13,,
7821,151,2,3163,332,5,81€,2020-04-16,,
7822,3,6,2229,24,5,10€,2020-01-17,,
7823,21,6,475,31,9,52€,2020-01-16,,
7824,261,6,961,246,7,72€,2020-03-20,,
7825,61,1,3563,299,8,29€,2020-02-07,,
7826,85,5,3789,129,5,79€,2020-03-21,,
7827,52,1,3700,365,2,67€,2020-01-31,,
7828,7,3,2096,344,6,24€,2020-04-16,,
7829,114,6,4740,298,7,26€,2020-01-17,,
7830,211,4,4864,348,5,04€,2020-04-18,,
7831,188,3,1326,223,10,66€,2020-03-03,,
7832,251,6,3313,281,7,64€,2020-01-11,,
7833,201,2,713,208,1,04€,2020-02-18,,
7834,186,4,4094,347,2,97€,2020-03-30,,
7835,72,2,1332,137,3,67€,2020-02-09,,
7836,288,6,4608,17,10,25€,2020-04-18,,
7837,62,1,2129,255,7,84€,2020-02-23,,
7838,94,4,1884,136,3,45€,2020-02-26,,
7839,242,1,1112,144,3,93€,2020-01-14,,
7840,60,5,3730,206,10,37€,2020-02-14,,
7841,99,6,1370,29,5,41€,2020-03-11,,
7842,4,1,2877,333,9,72€,2020-04-12,,
7843,130,2,1565,203,3,02€,2020-03-11,,
7844,69,1,1306,144,4,63€,2020-03-09,,
7845,140,2,3342,204,2,85€,2020-02-10,,
7846,22,3,430,252,1,67€,2020-02-02,,
7847,166,3,4988,112,10,15€,2020-01-10,,
7848,247,5,4974,126,10,53€,2020-03-27,,
7849,270,1,2896,33,9,75€,2020-04-15,,
7850,172,5,194,128,6,70€,2020-04-16,,
7851,258,5,3322,4,4,72€,2020-03-19,,
7852,180,2,4187,135,8,92€,2020-01-23,,
7853,147,1,4941,70,8,58€,2020-04-14,,
7854,50,5,1848,289,2,75€,2020-01-16,,
7855,12,2,851,350,10,30€,2020-01-03,,
7856,183,3,2431,48,5,13€,2020-03-28,,
7857,124,2,4877,308,7,98€,2020-01-26,,
7858,259,6,236,189,8,38€,2020-02-29,,
7859,248,3,192,23,3,13€,2020-03-15,,
7860,267,5,4878,331,2,73€,2020-04-17,,
7861,26,6,1928,225,3,99€,2020-04-10,,
7862,268,2,1457,307,6,70€,2020-02-19,,
7863,110,3,4258,354,6,31€,2020-04-24,,
7864,258,6,1923,296,10,99€,2020-01-10,,
7865,117,5,3593,157,4,53€,2020-04-12,,
